date,benzina_pump,gasolio_pump,tax_wedge_benz,tax_wedge_gas,benzina_net,gasolio_net
2017-05-20,1.51900,1.35900,1.00416,0.61096,0.51484,0.74804
2017-05-21,1.51900,1.35900,1.00416,0.61096,0.51484,0.74804
2017-05-22,1.51800,1.35900,1.00343,0.86553,0.51457,0.49347
2017-05-23,1.51900,1.35900,1.00343,0.86553,0.51557,0.49347
2017-05-24,1.51900,1.35900,1.00343,0.86553,0.51557,0.49347
2017-05-25,1.51800,1.35900,1.00343,0.86553,0.51457,0.49347
2017-05-26,1.51800,1.35900,1.00343,0.86553,0.51457,0.49347
2017-05-27,1.51500,1.35900,1.00343,0.86553,0.51157,0.49347
2017-05-28,1.51400,1.35900,1.00343,0.86553,0.51057,0.49347
2017-05-29,1.51500,1.35900,1.00319,0.86551,0.51181,0.49349
2017-05-30,1.51400,1.35900,1.00319,0.86551,0.51081,0.49349
2017-05-31,1.50900,1.35900,1.00319,0.86551,0.50581,0.49349
2017-06-01,1.50900,1.35900,1.00319,0.86551,0.50581,0.49349
2017-06-02,1.50900,1.35900,1.00319,0.86551,0.50581,0.49349
2017-06-03,1.50900,1.35900,1.00319,0.86551,0.50581,0.49349
2017-06-04,1.50900,1.35800,1.00319,0.86551,0.50581,0.49249
2017-06-05,1.50900,1.35700,1.00239,0.86458,0.50661,0.49242
2017-06-06,1.50900,1.34900,1.00239,0.86458,0.50661,0.48442
2017-06-07,1.50800,1.34900,1.00239,0.86458,0.50561,0.48442
2017-06-08,1.49900,1.34900,1.00239,0.86458,0.49661,0.48442
2017-06-09,1.49900,1.34900,1.00239,0.86458,0.49661,0.48442
2017-06-10,1.49900,1.34900,1.00239,0.86458,0.49661,0.48442
2017-06-11,1.49900,1.34650,1.00239,0.86458,0.49661,0.48192
2017-06-12,1.49900,1.34400,1.00104,0.60155,0.49796,0.74245
2017-06-13,1.49900,1.33900,1.00104,0.60155,0.49796,0.73745
2017-06-14,1.49900,1.33900,1.00104,0.60155,0.49796,0.73745
2017-06-15,1.49900,1.33900,1.00104,0.60155,0.49796,0.73745
2017-06-16,1.49900,1.33900,1.00104,0.60155,0.49796,0.73745
2017-06-17,1.49500,1.33500,1.00104,0.60155,0.49396,0.73345
2017-06-18,1.49400,1.33000,1.00104,0.60155,0.49296,0.72845
2017-06-19,1.49200,1.32900,0.99942,0.86137,0.49258,0.46763
2017-06-20,1.48900,1.32900,0.99942,0.86137,0.48958,0.46763
2017-06-21,1.48900,1.32900,0.99942,0.86137,0.48958,0.46763
2017-06-22,1.48900,1.32900,0.99942,0.86137,0.48958,0.46763
2017-06-23,1.48900,1.32900,0.99942,0.86137,0.48958,0.46763
2017-06-24,1.48900,1.32800,0.99942,0.86137,0.48958,0.46663
2017-06-25,1.48800,1.32400,0.99942,0.86137,0.48858,0.46263
2017-06-26,1.48700,1.32400,0.99714,0.85934,0.48986,0.46466
2017-06-27,1.47900,1.31900,0.99714,0.85934,0.48186,0.45966
2017-06-28,1.47900,1.31900,0.99714,0.85934,0.48186,0.45966
2017-06-29,1.47900,1.31900,0.99714,0.85934,0.48186,0.45966
2017-06-30,1.47900,1.31900,0.99714,0.85934,0.48186,0.45966
2017-07-01,1.47900,1.31900,0.99714,0.85934,0.48186,0.45966
2017-07-02,1.47900,1.31900,0.99714,0.85934,0.48186,0.45966
2017-07-03,1.47900,1.31900,0.99691,0.85856,0.48209,0.46044
2017-07-04,1.47900,1.31900,0.99691,0.85856,0.48209,0.46044
2017-07-05,1.47900,1.31900,0.99691,0.85856,0.48209,0.46044
2017-07-06,1.47900,1.31900,0.99691,0.85856,0.48209,0.46044
2017-07-07,1.47900,1.31900,0.99691,0.85856,0.48209,0.46044
2017-07-08,1.47900,1.31900,0.99691,0.85856,0.48209,0.46044
2017-07-09,1.47900,1.31900,0.99691,0.85856,0.48209,0.46044
2017-07-10,1.47900,1.31900,0.99721,0.85875,0.48179,0.46025
2017-07-11,1.47900,1.31900,0.99721,0.85875,0.48179,0.46025
2017-07-12,1.47900,1.31900,0.99721,0.85875,0.48179,0.46025
2017-07-13,1.47900,1.31900,0.99721,0.85875,0.48179,0.46025
2017-07-14,1.47900,1.31900,0.99721,0.85875,0.48179,0.46025
2017-07-15,1.47900,1.31900,0.99721,0.85875,0.48179,0.46025
2017-07-16,1.47900,1.31900,0.99721,0.85875,0.48179,0.46025
2017-07-17,1.47900,1.31900,0.99661,0.60487,0.48239,0.71413
2017-07-18,1.47900,1.31900,0.99661,0.60487,0.48239,0.71413
2017-07-19,1.47900,1.31900,0.99661,0.60487,0.48239,0.71413
2017-07-20,1.47900,1.31900,0.99661,0.60487,0.48239,0.71413
2017-07-21,1.47900,1.31900,0.99661,0.60487,0.48239,0.71413
2017-07-22,1.47900,1.31900,0.99661,0.60487,0.48239,0.71413
2017-07-23,1.47900,1.31900,0.99661,0.60487,0.48239,0.71413
2017-07-24,1.47900,1.31900,0.99706,0.85847,0.48194,0.46053
2017-07-25,1.47900,1.31900,0.99706,0.85847,0.48194,0.46053
2017-07-26,1.47900,1.31900,0.99706,0.85847,0.48194,0.46053
2017-07-27,1.47900,1.31900,0.99706,0.85847,0.48194,0.46053
2017-07-28,1.48000,1.31900,0.99706,0.85847,0.48294,0.46053
2017-07-29,1.48600,1.31900,0.99706,0.85847,0.48894,0.46053
2017-07-30,1.48700,1.31900,0.99706,0.85847,0.48994,0.46053
2017-07-31,1.48800,1.31900,0.99784,0.85930,0.49016,0.45970
2017-08-01,1.48900,1.32800,0.99784,0.85930,0.49116,0.46870
2017-08-02,1.48900,1.32900,0.99784,0.85930,0.49116,0.46970
2017-08-03,1.48900,1.32900,0.99784,0.85930,0.49116,0.46970
2017-08-04,1.48900,1.32900,0.99784,0.85930,0.49116,0.46970
2017-08-05,1.48900,1.32900,0.99784,0.85930,0.49116,0.46970
2017-08-06,1.48900,1.32900,0.99784,0.85930,0.49116,0.46970
2017-08-07,1.48900,1.32900,0.99839,0.86118,0.49061,0.46782
2017-08-08,1.48900,1.32900,0.99839,0.86118,0.49061,0.46782
2017-08-09,1.48900,1.32900,0.99839,0.86118,0.49061,0.46782
2017-08-10,1.48900,1.32900,0.99839,0.86118,0.49061,0.46782
2017-08-11,1.48900,1.32900,0.99839,0.86118,0.49061,0.46782
2017-08-12,1.48900,1.33000,0.99839,0.86118,0.49061,0.46882
2017-08-13,1.48900,1.33400,0.99839,0.86118,0.49061,0.47282
2017-08-14,1.49000,1.33800,0.99862,0.86152,0.49138,0.47648
2017-08-15,1.49400,1.33800,0.99862,0.86152,0.49538,0.47648
2017-08-16,1.49400,1.33800,0.99862,0.86152,0.49538,0.47648
2017-08-17,1.49500,1.33900,0.99862,0.86152,0.49638,0.47748
2017-08-18,1.49400,1.33900,0.99862,0.86152,0.49538,0.47748
2017-08-19,1.49400,1.33800,0.99862,0.86152,0.49538,0.47648
2017-08-20,1.49400,1.33700,0.99862,0.86152,0.49538,0.47548
2017-08-21,1.49300,1.33700,0.99877,0.86174,0.49423,0.47526
2017-08-22,1.48900,1.33500,0.99877,0.86174,0.49023,0.47326
2017-08-23,1.48900,1.33400,0.99877,0.86174,0.49023,0.47226
2017-08-24,1.48900,1.33000,0.99877,0.86174,0.49023,0.46826
2017-08-25,1.48900,1.32900,0.99877,0.86174,0.49023,0.46726
2017-08-26,1.48900,1.32900,0.99877,0.86174,0.49023,0.46726
2017-08-27,1.48900,1.32900,0.99877,0.86174,0.49023,0.46726
2017-08-28,1.48900,1.32900,0.99877,0.86155,0.49023,0.46745
2017-08-29,1.48900,1.32900,0.99877,0.86155,0.49023,0.46745
2017-08-30,1.48900,1.32900,0.99877,0.86155,0.49023,0.46745
2017-08-31,1.48900,1.32900,0.99877,0.86155,0.49023,0.46745
2017-09-01,1.49900,1.33900,0.99877,0.86155,0.50023,0.47745
2017-09-02,1.49900,1.33900,0.99877,0.86155,0.50023,0.47745
2017-09-03,1.49900,1.33900,0.99877,0.86155,0.50023,0.47745
2017-09-04,1.49900,1.33900,1.00045,0.86238,0.49855,0.47662
2017-09-05,1.49900,1.33900,1.00045,0.86238,0.49855,0.47662
2017-09-06,1.50700,1.33900,1.00045,0.86238,0.50655,0.47662
2017-09-07,1.50900,1.33900,1.00045,0.86238,0.50855,0.47662
2017-09-08,1.50900,1.34800,1.00045,0.86238,0.50855,0.48562
2017-09-09,1.50900,1.34900,1.00045,0.86238,0.50855,0.48662
2017-09-10,1.50900,1.34900,1.00045,0.86238,0.50855,0.48662
2017-09-11,1.50900,1.34900,1.00312,0.61040,0.50588,0.73860
2017-09-12,1.50900,1.34900,1.00312,0.61040,0.50588,0.73860
2017-09-13,1.50900,1.34900,1.00312,0.61040,0.50588,0.73860
2017-09-14,1.50900,1.34900,1.00312,0.61040,0.50588,0.73860
2017-09-15,1.50900,1.34900,1.00312,0.61040,0.50588,0.73860
2017-09-16,1.50900,1.34900,1.00312,0.61040,0.50588,0.73860
2017-09-17,1.50900,1.34900,1.00312,0.61040,0.50588,0.73860
2017-09-18,1.50900,1.34900,1.00339,0.86544,0.50561,0.48356
2017-09-19,1.50900,1.34900,1.00339,0.86544,0.50561,0.48356
2017-09-20,1.50900,1.34900,1.00339,0.86544,0.50561,0.48356
2017-09-21,1.50900,1.34900,1.00339,0.86544,0.50561,0.48356
2017-09-22,1.50900,1.34900,1.00339,0.86544,0.50561,0.48356
2017-09-23,1.50900,1.34900,1.00339,0.86544,0.50561,0.48356
2017-09-24,1.50900,1.34900,1.00339,0.86544,0.50561,0.48356
2017-09-25,1.50900,1.34900,1.00278,0.86503,0.50622,0.48397
2017-09-26,1.50900,1.35200,1.00278,0.86503,0.50622,0.48697
2017-09-27,1.50900,1.35900,1.00278,0.86503,0.50622,0.49397
2017-09-28,1.50900,1.35900,1.00278,0.86503,0.50622,0.49397
2017-09-29,1.51200,1.35900,1.00278,0.86503,0.50922,0.49397
2017-09-30,1.51400,1.35900,1.00278,0.86503,0.51122,0.49397
2017-10-01,1.51400,1.35900,1.00278,0.86503,0.51122,0.49397
2017-10-02,1.51400,1.35900,1.00349,0.86677,0.51051,0.49223
2017-10-03,1.51400,1.35900,1.00349,0.86677,0.51051,0.49223
2017-10-04,1.51400,1.35900,1.00349,0.86677,0.51051,0.49223
2017-10-05,1.51400,1.35900,1.00349,0.86677,0.51051,0.49223
2017-10-06,1.51300,1.35900,1.00349,0.86677,0.50951,0.49223
2017-10-07,1.51300,1.35900,1.00349,0.86677,0.50951,0.49223
2017-10-08,1.51200,1.35900,1.00349,0.86677,0.50851,0.49223
2017-10-09,1.51150,1.35900,1.00354,0.86711,0.50796,0.49189
2017-10-10,1.50900,1.35900,1.00354,0.86711,0.50546,0.49189
2017-10-11,1.50900,1.35900,1.00354,0.86711,0.50546,0.49189
2017-10-12,1.50900,1.35900,1.00354,0.86711,0.50546,0.49189
2017-10-13,1.50900,1.35900,1.00354,0.86711,0.50546,0.49189
2017-10-14,1.50900,1.35900,1.00354,0.86711,0.50546,0.49189
2017-10-15,1.50900,1.35900,1.00354,0.86711,0.50546,0.49189
2017-10-16,1.50900,1.35900,1.00324,0.86675,0.50576,0.49225
2017-10-17,1.50900,1.35900,1.00324,0.86675,0.50576,0.49225
2017-10-18,1.50900,1.36400,1.00324,0.86675,0.50576,0.49725
2017-10-19,1.50900,1.36900,1.00324,0.86675,0.50576,0.50225
2017-10-20,1.50900,1.36900,1.00324,0.86675,0.50576,0.50225
2017-10-21,1.50900,1.36900,1.00324,0.86675,0.50576,0.50225
2017-10-22,1.50900,1.36900,1.00324,0.86675,0.50576,0.50225
2017-10-23,1.50900,1.36900,1.00318,0.86778,0.50582,0.50122
2017-10-24,1.50900,1.36900,1.00318,0.86778,0.50582,0.50122
2017-10-25,1.50900,1.36900,1.00318,0.86778,0.50582,0.50122
2017-10-26,1.50900,1.36900,1.00318,0.86778,0.50582,0.50122
2017-10-27,1.50900,1.36900,1.00318,0.86778,0.50582,0.50122
2017-10-28,1.50900,1.36900,1.00318,0.86778,0.50582,0.50122
2017-10-29,1.50900,1.36900,1.00318,0.86778,0.50582,0.50122
2017-10-30,1.50900,1.36900,1.00326,0.86812,0.50574,0.50088
2017-10-31,1.51600,1.36900,1.00326,0.86812,0.51274,0.50088
2017-11-01,1.51900,1.37400,1.00326,0.86812,0.51574,0.50588
2017-11-02,1.51900,1.37600,1.00326,0.86812,0.51574,0.50788
2017-11-03,1.51900,1.37900,1.00326,0.86812,0.51574,0.51088
2017-11-04,1.51900,1.37900,1.00326,0.86812,0.51574,0.51088
2017-11-05,1.51900,1.37900,1.00326,0.86812,0.51574,0.51088
2017-11-06,1.51900,1.37900,1.00482,0.61638,0.51418,0.76262
2017-11-07,1.51900,1.37900,1.00482,0.61638,0.51418,0.76262
2017-11-08,1.52900,1.38700,1.00482,0.61638,0.52418,0.77062
2017-11-09,1.52900,1.38900,1.00482,0.61638,0.52418,0.77262
2017-11-10,1.52900,1.38900,1.00482,0.61638,0.52418,0.77262
2017-11-11,1.52900,1.38900,1.00482,0.61638,0.52418,0.77262
2017-11-12,1.52900,1.38900,1.00482,0.61638,0.52418,0.77262
2017-11-13,1.52900,1.38900,1.00685,0.62022,0.52215,0.76878
2017-11-14,1.53200,1.38900,1.00685,0.62022,0.52515,0.76878
2017-11-15,1.53700,1.39400,1.00685,0.62022,0.53015,0.77378
2017-11-16,1.53700,1.39500,1.00685,0.62022,0.53015,0.77478
2017-11-17,1.53700,1.39400,1.00685,0.62022,0.53015,0.77378
2017-11-18,1.53500,1.39000,1.00685,0.62022,0.52815,0.76978
2017-11-19,1.53400,1.38900,1.00685,0.62022,0.52715,0.76878
2017-11-20,1.53400,1.38900,1.00751,0.87298,0.52649,0.51602
2017-11-21,1.52900,1.38900,1.00751,0.87298,0.52149,0.51602
2017-11-22,1.52900,1.38900,1.00751,0.87298,0.52149,0.51602
2017-11-23,1.52900,1.38900,1.00751,0.87298,0.52149,0.51602
2017-11-24,1.52900,1.38900,1.00751,0.87298,0.52149,0.51602
2017-11-25,1.52900,1.38900,1.00751,0.87298,0.52149,0.51602
2017-11-26,1.52900,1.38900,1.00751,0.87298,0.52149,0.51602
2017-11-27,1.52900,1.38900,1.00712,0.87254,0.52188,0.51646
2017-11-28,1.52900,1.38900,1.00712,0.87254,0.52188,0.51646
2017-11-29,1.52900,1.38900,1.00712,0.87254,0.52188,0.51646
2017-11-30,1.52900,1.38900,1.00712,0.87254,0.52188,0.51646
2017-12-01,1.52900,1.38900,1.00712,0.87254,0.52188,0.51646
2017-12-02,1.52900,1.38900,1.00712,0.87254,0.52188,0.51646
2017-12-03,1.52900,1.38900,1.00712,0.87254,0.52188,0.51646
2017-12-04,1.52900,1.38900,1.00716,0.87270,0.52184,0.51630
2017-12-05,1.52900,1.38900,1.00716,0.87270,0.52184,0.51630
2017-12-06,1.52900,1.38900,1.00716,0.87270,0.52184,0.51630
2017-12-07,1.52900,1.38900,1.00716,0.87270,0.52184,0.51630
2017-12-08,1.52900,1.38900,1.00716,0.87270,0.52184,0.51630
2017-12-09,1.52900,1.38900,1.00716,0.87270,0.52184,0.51630
2017-12-10,1.52900,1.38900,1.00716,0.87270,0.52184,0.51630
2017-12-11,1.52900,1.38900,1.00675,0.87226,0.52225,0.51674
2017-12-12,1.52900,1.38900,1.00675,0.87226,0.52225,0.51674
2017-12-13,1.53500,1.39800,1.00675,0.87226,0.52825,0.52574
2017-12-14,1.53900,1.39900,1.00675,0.87226,0.53225,0.52674
2017-12-15,1.53900,1.39900,1.00675,0.87226,0.53225,0.52674
2017-12-16,1.53900,1.39900,1.00675,0.87226,0.53225,0.52674
2017-12-17,1.53900,1.39900,1.00675,0.87226,0.53225,0.52674
2017-12-18,1.53900,1.39900,1.00779,0.62124,0.53121,0.77776
2017-12-19,1.53900,1.39900,1.00779,0.62124,0.53121,0.77776
2017-12-20,1.53900,1.39900,1.00779,0.62124,0.53121,0.77776
2017-12-21,1.53900,1.39900,1.00779,0.62124,0.53121,0.77776
2017-12-22,1.53900,1.39900,1.00779,0.62124,0.53121,0.77776
2017-12-23,1.53900,1.39900,1.00779,0.62124,0.53121,0.77776
2017-12-24,1.53900,1.39900,1.00779,0.62124,0.53121,0.77776
2017-12-25,1.53900,1.39900,1.00779,0.62124,0.53121,0.77776
2017-12-26,1.53900,1.39900,1.00779,0.62124,0.53121,0.77776
2017-12-27,1.53900,1.39900,1.00779,0.62124,0.53121,0.77776
2017-12-28,1.53900,1.39900,1.00779,0.62124,0.53121,0.77776
2017-12-29,1.53900,1.39900,1.00779,0.62124,0.53121,0.77776
2017-12-30,1.53900,1.39900,1.00779,0.62124,0.53121,0.77776
2017-12-31,1.53900,1.39900,1.00779,0.62124,0.53121,0.77776
2018-01-01,1.53900,1.39900,1.00873,0.87465,0.53027,0.52435
2018-01-02,1.53900,1.39900,1.00873,0.87465,0.53027,0.52435
2018-01-03,1.54050,1.39900,1.00873,0.87465,0.53177,0.52435
2018-01-04,1.54500,1.39900,1.00873,0.87465,0.53627,0.52435
2018-01-05,1.54900,1.40900,1.00873,0.87465,0.54027,0.53435
2018-01-06,1.54900,1.40900,1.00873,0.87465,0.54027,0.53435
2018-01-07,1.54900,1.40900,1.00873,0.87465,0.54027,0.53435
2018-01-08,1.54900,1.40900,1.00998,0.87629,0.53902,0.53271
2018-01-09,1.54900,1.40900,1.00998,0.87629,0.53902,0.53271
2018-01-10,1.54900,1.40900,1.00998,0.87629,0.53902,0.53271
2018-01-11,1.54900,1.40900,1.00998,0.87629,0.53902,0.53271
2018-01-12,1.54900,1.41500,1.00998,0.87629,0.53902,0.53871
2018-01-13,1.54900,1.41900,1.00998,0.87629,0.53902,0.54271
2018-01-14,1.55200,1.41900,1.00998,0.87629,0.54202,0.54271
2018-01-15,1.55400,1.41900,1.01091,0.87730,0.54309,0.54170
2018-01-16,1.55700,1.41900,1.01091,0.87730,0.54609,0.54170
2018-01-17,1.55800,1.41900,1.01091,0.87730,0.54709,0.54170
2018-01-18,1.55800,1.41900,1.01091,0.87730,0.54709,0.54170
2018-01-19,1.55900,1.41900,1.01091,0.87730,0.54809,0.54170
2018-01-20,1.55900,1.41900,1.01091,0.87730,0.54809,0.54170
2018-01-21,1.55900,1.41900,1.01091,0.87730,0.54809,0.54170
2018-01-22,1.55900,1.41900,1.01176,0.62607,0.54724,0.79293
2018-01-23,1.55900,1.41900,1.01176,0.62607,0.54724,0.79293
2018-01-24,1.55900,1.41900,1.01176,0.62607,0.54724,0.79293
2018-01-25,1.55900,1.41900,1.01176,0.62607,0.54724,0.79293
2018-01-26,1.55900,1.41900,1.01176,0.62607,0.54724,0.79293
2018-01-27,1.55900,1.41900,1.01176,0.62607,0.54724,0.79293
2018-01-28,1.55900,1.41900,1.01176,0.62607,0.54724,0.79293
2018-01-30,1.55900,1.41900,1.01203,0.87848,0.54697,0.54052
2018-01-31,1.55900,1.41900,1.01203,0.87848,0.54697,0.54052
2018-02-01,1.55900,1.41900,1.01203,0.87848,0.54697,0.54052
2018-02-02,1.55900,1.41900,1.01203,0.87848,0.54697,0.54052
2018-02-03,1.55900,1.41900,1.01203,0.87848,0.54697,0.54052
2018-02-04,1.55900,1.41900,1.01203,0.87848,0.54697,0.54052
2018-02-05,1.55900,1.41900,1.01213,0.87844,0.54687,0.54056
2018-02-06,1.55900,1.41900,1.01213,0.87844,0.54687,0.54056
2018-02-07,1.55900,1.41900,1.01213,0.87844,0.54687,0.54056
2018-02-08,1.55900,1.41900,1.01213,0.87844,0.54687,0.54056
2018-02-09,1.55900,1.41900,1.01213,0.87844,0.54687,0.54056
2018-02-10,1.55900,1.41900,1.01213,0.87844,0.54687,0.54056
2018-02-11,1.55900,1.41900,1.01213,0.87844,0.54687,0.54056
2018-02-12,1.55900,1.41900,1.01150,0.87767,0.54750,0.54133
2018-02-13,1.55700,1.41900,1.01150,0.87767,0.54550,0.54133
2018-02-14,1.54900,1.41700,1.01150,0.87767,0.53750,0.53933
2018-02-15,1.54900,1.40900,1.01150,0.87767,0.53750,0.53133
2018-02-16,1.54900,1.40900,1.01150,0.87767,0.53750,0.53133
2018-02-17,1.54900,1.40900,1.01150,0.87767,0.53750,0.53133
2018-02-18,1.54900,1.40900,1.01150,0.87767,0.53750,0.53133
2018-02-19,1.54900,1.40900,1.00854,0.87427,0.54046,0.53473
2018-02-20,1.54900,1.40900,1.00854,0.87427,0.54046,0.53473
2018-02-21,1.54800,1.40400,1.00854,0.87427,0.53946,0.52973
2018-02-22,1.54500,1.39900,1.00854,0.87427,0.53646,0.52473
2018-02-23,1.54400,1.39900,1.00854,0.87427,0.53546,0.52473
2018-02-24,1.54400,1.39900,1.00854,0.87427,0.53546,0.52473
2018-02-25,1.54400,1.39900,1.00854,0.87427,0.53546,0.52473
2018-02-26,1.54400,1.39900,1.00731,0.87323,0.53669,0.52577
2018-02-27,1.54500,1.39900,1.00731,0.87323,0.53769,0.52577
2018-02-28,1.54700,1.40900,1.00731,0.87323,0.53969,0.53577
2018-03-01,1.54800,1.40900,1.00731,0.87323,0.54069,0.53577
2018-03-02,1.54800,1.40900,1.00731,0.87323,0.54069,0.53577
2018-03-03,1.54700,1.40900,1.00731,0.87323,0.53969,0.53577
2018-03-04,1.54600,1.40900,1.00731,0.87323,0.53869,0.53577
2018-03-05,1.54600,1.40900,1.00770,0.87431,0.53830,0.53469
2018-03-06,1.54500,1.40900,1.00770,0.87431,0.53730,0.53469
2018-03-07,1.54400,1.40900,1.00770,0.87431,0.53630,0.53469
2018-03-08,1.54400,1.40800,1.00770,0.87431,0.53630,0.53369
2018-03-09,1.53900,1.40700,1.00770,0.87431,0.53130,0.53269
2018-03-10,1.53900,1.40350,1.00770,0.87431,0.53130,0.52919
2018-03-11,1.53900,1.39900,1.00770,0.87431,0.53130,0.52469
2018-03-12,1.53900,1.39900,1.00770,0.87431,0.53130,0.52469
2018-03-13,1.53900,1.39900,1.00770,0.87431,0.53130,0.52469
2018-03-14,1.53900,1.39900,1.00770,0.87431,0.53130,0.52469
2018-03-15,1.53900,1.39900,1.00770,0.87431,0.53130,0.52469
2018-03-16,1.53900,1.39900,1.00770,0.87431,0.53130,0.52469
2018-03-17,1.53900,1.39900,1.00770,0.87431,0.53130,0.52469
2018-03-18,1.53900,1.39900,1.00770,0.87431,0.53130,0.52469
2018-03-19,1.53900,1.39900,1.00686,0.87335,0.53214,0.52565
2018-03-20,1.53900,1.39900,1.00686,0.87335,0.53214,0.52565
2018-03-21,1.53900,1.39900,1.00686,0.87335,0.53214,0.52565
2018-03-22,1.54500,1.40900,1.00686,0.87335,0.53814,0.53565
2018-03-23,1.54900,1.40900,1.00686,0.87335,0.54214,0.53565
2018-03-24,1.54900,1.40900,1.00686,0.87335,0.54214,0.53565
2018-03-25,1.54900,1.40900,1.00686,0.87335,0.54214,0.53565
2018-03-26,1.54900,1.40900,1.00738,0.62274,0.54162,0.78626
2018-03-27,1.54900,1.41300,1.00738,0.62274,0.54162,0.79026
2018-03-28,1.54900,1.41800,1.00738,0.62274,0.54162,0.79526
2018-03-29,1.54900,1.41900,1.00738,0.62274,0.54162,0.79626
2018-03-30,1.54900,1.41900,1.00738,0.62274,0.54162,0.79626
2018-03-31,1.55400,1.41900,1.00738,0.62274,0.54662,0.79626
2018-04-01,1.55400,1.41900,1.00738,0.62274,0.54662,0.79626
2018-04-02,1.55400,1.41900,1.00864,0.87526,0.54536,0.54374
2018-04-03,1.55500,1.41900,1.00864,0.87526,0.54636,0.54374
2018-04-04,1.55700,1.41900,1.00864,0.87526,0.54836,0.54374
2018-04-05,1.55700,1.41900,1.00864,0.87526,0.54836,0.54374
2018-04-06,1.55700,1.41900,1.00864,0.87526,0.54836,0.54374
2018-04-07,1.55700,1.41900,1.00864,0.87526,0.54836,0.54374
2018-04-08,1.55800,1.41900,1.00864,0.87526,0.54936,0.54374
2018-04-09,1.55800,1.41900,1.00904,0.87572,0.54896,0.54328
2018-04-10,1.55800,1.41900,1.00904,0.87572,0.54896,0.54328
2018-04-11,1.55800,1.41900,1.00904,0.87572,0.54896,0.54328
2018-04-12,1.55900,1.41900,1.00904,0.87572,0.54996,0.54328
2018-04-13,1.55900,1.42700,1.00904,0.87572,0.54996,0.55128
2018-04-14,1.55900,1.42900,1.00904,0.87572,0.54996,0.55328
2018-04-15,1.55900,1.42900,1.00904,0.87572,0.54996,0.55328
2018-04-16,1.56400,1.42900,1.01025,0.87695,0.55375,0.55205
2018-04-17,1.56800,1.42900,1.01025,0.87695,0.55775,0.55205
2018-04-18,1.56900,1.42900,1.01025,0.87695,0.55875,0.55205
2018-04-19,1.56900,1.42900,1.01025,0.87695,0.55875,0.55205
2018-04-20,1.56900,1.43700,1.01025,0.87695,0.55875,0.56005
2018-04-21,1.56900,1.43900,1.01025,0.87695,0.55875,0.56205
2018-04-22,1.56900,1.43900,1.01025,0.87695,0.55875,0.56205
2018-04-23,1.56900,1.43900,1.01211,0.87892,0.55689,0.56008
2018-04-24,1.56900,1.43900,1.01211,0.87892,0.55689,0.56008
2018-04-25,1.57800,1.43900,1.01211,0.87892,0.56589,0.56008
2018-04-26,1.57900,1.43900,1.01211,0.87892,0.56689,0.56008
2018-04-27,1.57900,1.44700,1.01211,0.87892,0.56689,0.56808
2018-04-28,1.57900,1.44900,1.01211,0.87892,0.56689,0.57008
2018-04-29,1.57900,1.44900,1.01211,0.87892,0.56689,0.57008
2018-04-30,1.57900,1.44900,1.01425,0.88120,0.56475,0.56780
2018-05-01,1.58500,1.44900,1.01425,0.88120,0.57075,0.56780
2018-05-02,1.58700,1.44900,1.01425,0.88120,0.57275,0.56780
2018-05-03,1.58900,1.44900,1.01425,0.88120,0.57475,0.56780
2018-05-04,1.58900,1.45600,1.01425,0.88120,0.57475,0.57480
2018-05-05,1.58900,1.45900,1.01425,0.88120,0.57475,0.57780
2018-05-06,1.58900,1.45900,1.01425,0.88120,0.57475,0.57780
2018-05-07,1.58900,1.45900,1.01559,0.88253,0.57341,0.57647
2018-05-08,1.58900,1.45900,1.01559,0.88253,0.57341,0.57647
2018-05-09,1.59200,1.45900,1.01559,0.88253,0.57641,0.57647
2018-05-10,1.59900,1.46500,1.01559,0.88253,0.58341,0.58247
2018-05-11,1.59900,1.46900,1.01559,0.88253,0.58341,0.58647
2018-05-12,1.59900,1.46900,1.01559,0.88253,0.58341,0.58647
2018-05-13,1.59900,1.46900,1.01559,0.88253,0.58341,0.58647
2018-05-14,1.59900,1.46900,1.01800,0.88491,0.58100,0.58409
2018-05-15,1.59900,1.47500,1.01800,0.88491,0.58100,0.59009
2018-05-16,1.59900,1.47900,1.01800,0.88491,0.58100,0.59409
2018-05-17,1.60900,1.47900,1.01800,0.88491,0.59100,0.59409
2018-05-18,1.60900,1.48500,1.01800,0.88491,0.59100,0.60009
2018-05-19,1.61900,1.48900,1.01800,0.88491,0.60100,0.60409
2018-05-20,1.61900,1.48900,1.01800,0.88491,0.60100,0.60409
2018-05-21,1.61900,1.48900,1.02112,0.63789,0.59788,0.85111
2018-05-22,1.61900,1.49700,1.02112,0.63789,0.59788,0.85911
2018-05-23,1.62800,1.49900,1.02112,0.63789,0.60688,0.86111
2018-05-24,1.62900,1.49900,1.02112,0.63789,0.60788,0.86111
2018-05-25,1.62900,1.49900,1.02112,0.63789,0.60788,0.86111
2018-05-26,1.63400,1.49900,1.02112,0.63789,0.61288,0.86111
2018-05-27,1.63700,1.50400,1.02112,0.63789,0.61588,0.86611
2018-05-28,1.63800,1.50700,1.02458,0.89172,0.61342,0.61528
2018-05-29,1.63900,1.50900,1.02458,0.89172,0.61442,0.61728
2018-05-30,1.63900,1.50900,1.02458,0.89172,0.61442,0.61728
2018-05-31,1.63900,1.50900,1.02458,0.89172,0.61442,0.61728
2018-06-01,1.63900,1.50900,1.02458,0.89172,0.61442,0.61728
