,benzina_eur_l,diesel_eur_l
2024-07-29,0.9527102177554438,0.8979564489112226
2024-08-05,1.001192917554653,0.8874502392536893
2024-08-12,1.0009111861499707,0.8872005145521787
2024-08-19,0.9206604481612523,0.8551785139916371
2024-08-26,0.9078675780726444,0.8338024393512933
2024-09-02,0.8684623325780632,0.8126080952444795
2024-09-09,0.8252385547335692,0.801570708695186
2024-09-16,0.8359041020624222,0.7907961565779069
2024-09-23,0.8792587924538422,0.7912202839865381
2024-09-30,0.8258583690987124,0.7914431330472103
2024-10-07,0.8471812476532746,0.8342273239285523
2024-10-14,0.8788816962191576,0.844490906410411
2024-10-21,0.8684623325780632,0.8340595546140748
2024-10-28,0.8255815512502515,0.7911778507742844
2024-11-04,0.8471130896511035,0.8341602081042666
2024-11-11,0.8578861265320354,0.8449325502185749
2024-11-18,0.8576906061052942,0.8661902910538806
2024-11-25,0.8684739763494491,0.8662483576006221
2024-12-02,0.8577826046149926,0.8448305914216375
2024-12-09,0.857840113706455,0.866341280270321
2024-12-16,0.8684506891188931,0.8662251300477288
2024-12-23,0.8684506891188931,0.8662251300477288
2024-12-30,0.8683109919571046,0.8660857908847186
2025-01-06,0.9066777493263262,0.9133809708946119
2025-01-13,0.9065076067287715,0.9024864285235574
2025-01-20,0.9171569875755585,0.9560252509683559
2025-01-27,0.9169849246231155,0.9129648241206029
2025-02-03,0.9170709480286257,0.8916079230212549
2025-02-10,0.9174890056848655,0.9027405341628231
2025-02-17,0.9173291151118679,0.9133075056637667
2025-02-24,0.9065319089044676,0.9346809109553234
2025-03-03,0.8745960875802796,0.8920263330785835
2025-03-10,0.8424058779362866,0.8598358897350638
2025-03-17,0.8528690337367807,0.8488479633278377
2025-03-24,0.8637771312892976,0.8490300438390691
2025-03-31,0.8956884189082331,0.8595016954150082
2025-04-07,0.8953884080495189,0.8484954044856506
2025-04-14,0.8520924004017408,0.8052226314027452
2025-04-21,0.8414131133490466,0.7934701092779087
2025-04-28,0.8631638175874818,0.8044852901773752
2025-05-05,0.8419768968936775,0.7832810699257592
2025-05-12,0.831579370718432,0.7621358572520209
2025-05-19,0.8635803131031525,0.7941507613124599
2025-05-26,0.8423268222707833,0.7728814468233433
2025-06-02,0.8421574672278368,0.7727260542047557
2025-06-09,0.8529147621409325,0.7942039864348618
2025-06-16,0.8746195411700031,0.8266180394470442
2025-06-23,0.9066291306387827,0.9122595348213687
2025-06-30,0.8528461713734269,0.8263078180916511
2025-07-07,0.842180043965471,0.847809768913195
2025-07-14,0.8311782283026704,0.8582454541800104
2025-07-21,0.8202606936648493,0.8473213926882528
